"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-4746-5p",6.7452794090069,-2.12935172845401,0.521606306125962,-4.08229675033836,4.45928061658478e-05,0.000234365600587553
"hsa-miR-146b-3p",636.288061141257,1.10259658693833,0.265179090710688,4.15793184893777,3.21141792675416e-05,0.00017072193001423
"hsa-miR-29b-2-5p",42.6120439911496,1.31988711368256,0.239725196584254,5.50583389851835,3.67424840579197e-08,3.54029143266414e-07
"hsa-miR-483-3p",89.5338022755369,-2.78593640522728,0.48296411351525,-5.76841286394939,8.0021569656285e-09,8.41135817409814e-08
"hsa-miR-196a-3p",3.17411593750208,3.77165343928946,1.19855133200769,3.14684347559112,0.00165043287647483,0.00594027397174794
"hsa-miR-196b-3p",43.3557742698411,-3.92764666055663,0.355598527189399,-11.0451713385885,2.313259351118e-28,1.42650993318943e-26
"hsa-miR-138-5p",63.1293623477011,2.84894534001917,0.544490330476425,5.23231576495834,1.67399468202147e-07,1.35828515865778e-06
"hsa-miR-873-3p",21.6346694787621,-5.14036772630394,0.794920140921669,-6.46652092667314,1.00284944965655e-10,1.38453095661538e-09
"hsa-miR-574-3p",5072.49650423189,1.26742224414686,0.247845090330599,5.11376780736811,3.1579550161716e-07,2.41413916525515e-06
"hsa-miR-337-5p",62.7339443817622,1.33480656254411,0.311453222387022,4.28573688309905,1.82134455006678e-05,0.000103358509743054
"hsa-miR-487b-3p",567.229933195482,1.20553819480237,0.299848242834612,4.02049444547626,5.80761187230729e-05,0.000301800055162036
"hsa-miR-139-5p",152.645572152646,1.11577891111841,0.310859673970423,3.58933308031638,0.000331525029322786,0.00144651251001687
"hsa-miR-1266-5p",8.40692793148363,-2.76398022546428,0.51535738943631,-5.36323002661799,8.17467957183921e-08,7.21809029735657e-07
"hsa-let-7a-2-3p",17.3562755479378,2.21066097413429,0.445611637900501,4.96095879485961,7.01460722389287e-07,5.10906431661489e-06
"hsa-miR-4768-5p",7.42079966402431,-1.06034755936689,0.414281606353139,-2.55948500514172,0.0104827378057865,0.0305884305058438
"hsa-miR-193b-3p",1742.58527194974,1.06320910310076,0.239712390336598,4.43535313968474,9.19214794085558e-06,5.55734434332772e-05
"hsa-miR-345-5p",4026.18638397522,-2.20496736742189,0.317003359601802,-6.95565930339545,3.50916990175154e-12,6.24227338292341e-11
"hsa-miR-503-3p",3.87656490719188,-1.80808277437799,0.751618049829068,-2.40558721918558,0.0161464971822349,0.0445135797795674
"hsa-miR-449b-5p",1086.37348221996,-6.97688325952673,0.457908514614962,-15.2364130319641,2.02697011866242e-52,1.87494735976274e-49
"hsa-miR-190b",77.5780794765099,-2.56630558730096,0.341152473446263,-7.52245927276032,5.37553654439104e-14,1.15636541943296e-12
"hsa-miR-141-3p",86518.6963467719,-6.10501542181141,0.438685559018362,-13.916609052444,5.02169537806828e-44,2.32026484659162e-41
"hsa-miR-7704",79.4894460237435,1.03323916635764,0.385697791053361,2.6788827686459,0.00738682508163469,0.0221844584432211
"hsa-miR-143-5p",400.800714447486,1.55982201703589,0.240656837340831,6.48151963713702,9.08033469752161e-11,1.27262266594053e-09
"hsa-miR-6502-5p",7.32433501714642,5.03257814280714,0.889069310159666,5.66050147642972,1.50931290136199e-08,1.5011983158708e-07
"hsa-miR-4524a-5p",11.2677365971235,2.37471775030949,0.434964144999074,5.45957127182183,4.77285711731157e-08,4.50499268725837e-07
"hsa-miR-3131",2.60721927802335,-4.61079419095227,1.34793376783255,-3.42063853654051,0.000624743071090356,0.00254575921039022
"hsa-miR-106a-3p",12.1264591106405,-1.81674609529479,0.411791546728591,-4.41181007654874,1.02510015266937e-05,6.11753316915592e-05
"hsa-miR-18b-5p",34.4439003080597,-1.21525174121266,0.377797984159372,-3.21667079276953,0.00129687316661057,0.00485671125147683
"hsa-miR-7978",4.3783970507961,-2.86034875727582,0.995545653414299,-2.87314674868605,0.00406405290534553,0.0136204671646544
"hsa-miR-183-3p",10.1240612727776,-3.45707265666126,0.515873093613107,-6.70140137072933,2.06430167419178e-11,3.29220525625413e-10
"hsa-miR-561-3p",2.0996351541746,-2.19849526906602,0.829027202851667,-2.65189762350824,0.00800408068881374,0.0239604357189408
"hsa-miR-628-3p",58.6399028179773,1.25994396141186,0.195671490937276,6.43907784101131,1.20201547044487e-10,1.63509457376692e-09
"hsa-miR-708-5p",5194.45011050519,3.20273214304327,0.258805094851866,12.375073778499,3.56566498315291e-35,4.12280013677055e-33
"hsa-miR-7974",13.6423004586021,-3.3690744044699,0.592240227279699,-5.68869564964349,1.28013387709778e-08,1.28709112642983e-07
"hsa-miR-27b-5p",1465.17899476243,-1.02186201685854,0.117067579019546,-8.72882163803804,2.57339686639637e-18,8.5014003622023e-17
"hsa-miR-22-5p",436.196656456707,1.34899570637393,0.258626553826687,5.21599845960877,1.82829694304411e-07,1.45790920027224e-06
"hsa-miR-542-5p",231.095255562733,-1.21396192790304,0.438303257399125,-2.76968493254338,0.00561105406966633,0.0174168624645683
"hsa-miR-345-3p",2.92591261669267,-1.83218065190227,0.648283845986596,-2.8262013055623,0.00471036515869246,0.0152880272694404
"hsa-miR-3591-5p",1.31339348518897,4.03860628740153,1.1538006102189,3.50026360848893,0.0004647982771258,0.00195426548336984
"hsa-miR-146a-5p",2837.58899845043,1.6523006770877,0.529492708665026,3.12053527848105,0.00180522673253802,0.00647222762634754
"hsa-miR-491-3p",3.48235128358345,-1.78103027475236,0.575031617106221,-3.09727364856072,0.00195309488536165,0.006895468583815
"hsa-miR-1185-5p",195.931285109971,1.36239314708211,0.266116607664325,5.11953447415281,3.06290778171757e-07,2.36099141507396e-06
"hsa-miR-6718-5p",10.3194537402029,-4.56927998123519,1.03462992428556,-4.41634237903027,1.00385039386404e-05,6.0296208722353e-05
"hsa-miR-514b-3p",13.5907659858521,7.04664863272931,1.99402604189889,3.53387994171774,0.000409507046712876,0.00174559455396042
"hsa-miR-3616-5p",2.50490273002612,-3.72987405415388,0.890972163276624,-4.18629695504398,2.83542343867261e-05,0.000153378168466208
"hsa-miR-301a-5p",13.5857753272148,-1.02042770623929,0.312159689893837,-3.2689284980592,0.00107955578425195,0.00414352323831144
"hsa-miR-549a",24.6484543356795,2.04414000955575,0.525377469940583,3.89080256865018,9.99132046970017e-05,0.00050228105622134
"hsa-miR-202-5p",2763.40814481826,9.4631272721794,0.68140535807371,13.8876619622292,7.52518328624309e-44,2.32026484659162e-41
