"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000262791",181.2266579279,1.09794445927363,0.232022948590486,4.73205114383521,2.22262391313434e-06,1.49903468504179e-05,NA
"ENSG00000138162",788.084688887315,-2.02903160422779,0.336181130948294,-6.03553090116729,1.58440904897361e-09,1.90319367187759e-08,"TACC2"
"ENSG00000267078",122.079645847773,-2.17136182501024,0.582572144931165,-3.72719815717725,0.000193620228814177,0.000850874133831018,NA
"ENSG00000267074",19.4933808063886,1.11980291978734,0.444806021296776,2.51750845575943,0.0118188132594382,0.0311083605844477,NA
"ENSG00000155760",332.508854122557,3.95085707301929,0.351709740151615,11.2332887662314,2.79863819659619e-29,3.47008007136634e-27,"FZD7"
"ENSG00000066468",1033.3364028013,-2.48807392352615,0.253298717385507,-9.82268662552852,8.99146956381993e-23,5.75313027336686e-21,"FGFR2"
"ENSG00000002933",1818.95495834872,3.84785396938822,0.227800533407251,16.8913299360419,5.21149073893549e-64,1.11697136508927e-60,"TMEM176A"
"ENSG00000227644",9.27077519742578,1.96553756295512,0.559973433018648,3.51005502593131,0.000448013970485619,0.00179552653912001,NA
"ENSG00000139998",851.486404612928,-1.36974951589278,0.294137530576163,-4.65683353365238,3.21109875866891e-06,2.09052352685223e-05,"RAB15"
"ENSG00000260997",14.794374462744,1.59138236138334,0.624901541903522,2.54661295367556,0.0108774002718474,0.0289677165374487,NA
"ENSG00000077935",5.33206380856291,-1.2723673953638,0.461297824810136,-2.75823411022476,0.0058114561254488,0.0168628326564372,"SMC1B"
"ENSG00000137124",744.717706875696,1.79861695189938,0.20805165607579,8.64504991608513,5.37817817326895e-18,1.99231622551985e-16,"ALDH1B1"
"ENSG00000170775",34.220120150001,-2.31706572570512,0.509847537295898,-4.54462472839282,5.50332121702523e-06,3.42456774031645e-05,"GPR37"
"ENSG00000262837",3.59303641260744,-4.42842196306722,1.04548772564966,-4.23574744535181,2.27792695599379e-05,0.000123556536951463,NA
"ENSG00000149596",132.58656406187,1.74323886998445,0.49870231895913,3.49554995778415,0.000473085882748581,0.00188279210784618,"JPH2"
"ENSG00000234998",31.7239407539524,3.74762718661582,0.508498838417355,7.36998180424539,1.70651327036971e-13,3.6419372112883e-12,NA
"ENSG00000149591",32653.1419054235,2.67234317529919,0.397790494537413,6.71796639687642,1.84278173364959e-11,2.96009147215683e-10,"TAGLN"
"ENSG00000226516",7.74382391065891,-2.71775073340048,0.51387937903852,-5.28869389249565,1.23192855984405e-07,1.06620272185407e-06,"FAM138B"
"ENSG00000136250",435.18815094452,2.52071658651043,0.449039679393881,5.61357203424189,1.98192039840801e-08,1.98961202658517e-07,"AOAH"
"ENSG00000244476",8.44755925248238,2.0033402944852,0.604107742157028,3.31619702030645,0.000912514727587503,0.00337869162339469,"ERVFRD-1"
"ENSG00000244479",212.015680541152,-1.51219445162184,0.18509618325775,-8.16977651838489,3.08961249331743e-16,9.37380308134306e-15,NA
"ENSG00000270540",41.3802823744594,1.86409132861951,0.455547962379887,4.09197599936805,4.27712927978821e-05,0.000216899680867543,NA
"ENSG00000231231",3.12362444180198,4.78487213682168,0.972397851038382,4.92069386178931,8.62379321606059e-07,6.30520319788289e-06,NA
"ENSG00000257043",4.45387297622524,1.70324782636026,0.556519909585345,3.06053349938428,0.00220943042836305,0.00730697337522999,NA
"ENSG00000230725",4.07588425128952,2.79121925655434,0.770460158056103,3.62279506262424,0.000291436720158135,0.0012256272214527,"LOC284798"
"ENSG00000198976",6.74650298381394,-4.32742704725369,0.833251819691381,-5.19342045824332,2.06465175700741e-07,1.70619500470295e-06,"MIR429"
"ENSG00000120675",1245.91147747814,-1.85753503648546,0.298391427435058,-6.22516220540464,4.81058049844686e-10,6.28412183005644e-09,"DNAJC15"
"ENSG00000165115",227.298251425272,-1.09615416740448,0.246822894099865,-4.44105548394135,8.95187076782235e-06,5.32322303327938e-05,"KIF27"
"ENSG00000134690",103.942725278398,-2.0801989918085,0.449101526151294,-4.6319125424386,3.62303205915239e-06,2.33138966259761e-05,"CDCA8"
"ENSG00000267045",30.6042492570188,1.23594513066628,0.33491342338676,3.6903421731144,0.000223952603384205,0.000967870058641288,NA
"ENSG00000153820",4.16060722122672,4.82005105768503,1.36231419433313,3.53813465185579,0.000402964506913868,0.00163728544271598,"SPHKAP"
"ENSG00000189045",28.0134069945678,-1.18709918958959,0.310515190142265,-3.82299876874206,0.000131838438161546,0.000602305751442656,"ANKDD1B"
"ENSG00000113319",1654.00279350377,4.13110924894517,0.226507970929165,18.2382510955303,2.56536014868904e-74,1.09965995173662e-70,"RASGRF2"
"ENSG00000178233",7.1931065698085,-1.6054097327184,0.667626787529844,-2.40465146501725,0.0161878964046477,0.0405217335044513,"TMEM151B"
"ENSG00000115255",142.161197704011,-1.2599156507889,0.429741446311376,-2.93179925185994,0.00337004511010534,0.0105356921831445,"REEP6"
"ENSG00000233893",310.911890738954,-2.27181335475448,0.20700939198919,-10.9744458110051,5.07158830565804e-28,5.45441142292384e-26,"EZR-AS1"
"ENSG00000233896",1.01153614843021,3.51910949920302,1.13465665460248,3.10147522153821,0.00192558987217188,0.00648549216571889,"PDYN-AS1"
"ENSG00000115252",274.002006529998,2.96514806089458,0.232146481492022,12.7727460775514,2.32794018577773e-37,6.07410201864754e-35,"PDE1A"
"ENSG00000271366",4.17796641367272,-2.75429479544922,0.690999121135766,-3.98595991109526,6.72078595551797e-05,0.000327323329623879,NA
"ENSG00000153563",305.425617796492,1.71073243714209,0.431851082849809,3.96139434420974,7.45133527771604e-05,0.000359426317735245,"CD8A"
"ENSG00000180532",1.74265435867333,2.31425869401349,0.998831570983663,2.31696590420583,0.0205055891669164,0.0494368237620515,"ZSCAN4"
"ENSG00000258548",87.4539997523116,-6.14272975444667,0.934074214631611,-6.57627590851472,4.82377090512318e-11,7.25888012934435e-10,"LINC00645"
"ENSG00000180535",26.8046112259573,-1.45885182201199,0.541808778464623,-2.69255848188005,0.00709060988471936,0.0200566402904307,"BHLHA15"
"ENSG00000180539",50.1063244349979,2.82382238554537,0.479928527121667,5.88383941767542,4.00856782791668e-09,4.49648920540067e-08,"LINC02908"
"ENSG00000092051",413.834936055607,1.59675426003237,0.647511833483382,2.46598467775083,0.0136637178969638,0.0351623944439362,"JPH4"
"ENSG00000204604",491.067672646859,-1.29275736332051,0.259774685537594,-4.97645627265489,6.47588970809839e-07,4.86762391235472e-06,"ZNF468"
"ENSG00000158481",62.2392879737859,1.12209420780946,0.36886357706794,3.04203038079519,0.0023498817581123,0.00771281470508834,"CD1C"
"ENSG00000158486",53.6050433228758,-3.60600461384838,0.490058617050132,-7.35831283929753,1.8624915403217e-13,3.95512534740927e-12,"DNAH3"
"ENSG00000158485",3.90810682374221,1.74284609296972,0.679516028275554,2.56483441221047,0.0103225054314199,0.0276856334210864,"CD1B"
"ENSG00000206113",4.35048822210454,-3.12102780250144,0.816859394201895,-3.82076502352135,0.000133038359242925,0.000607417682203775,"CFAP99"
"ENSG00000228412",59.4370959884472,-3.84049627262859,0.447337401539664,-8.58523400773156,9.06517147792746e-18,3.28911167311598e-16,"LNC-LBCS"
"ENSG00000111181",196.467743183968,-1.83447578512092,0.510113778479672,-3.59620904690781,0.000322888354455451,0.00134302577817996,"SLC6A12"
"ENSG00000167208",197.332522090337,1.66587043290369,0.471998028658564,3.52940125118351,0.000416501109219259,0.00168475765479012,"SNX20"
"ENSG00000196743",2633.20754351814,2.59578103519065,0.283321612105758,9.16195914564294,5.09635344529399e-20,2.34901968478482e-18,"GM2A"
"ENSG00000233175",186.279579829791,1.60261143720529,0.357989629785147,4.47669793721992,7.58063851598051e-06,4.58413219086076e-05,"FMNL1-AS1"
"ENSG00000167207",193.296920408453,1.90880052405827,0.398449859255724,4.79056644071546,1.66311140442023e-06,1.14878731125768e-05,"NOD2"
"ENSG00000114698",1396.83275083291,3.01416918585723,0.195007404203223,15.4566909814156,6.80032817057781e-54,8.16202588345431e-51,"PLSCR4"
"ENSG00000280439",3.72793044261358,-2.10085272896104,0.786417613207134,-2.67142125720383,0.00755307913517441,0.0211870330494572,NA
"ENSG00000227050",76.9593147970065,-2.26945945839002,0.613661984370493,-3.69822396725142,0.000217113281937877,0.000941566864839995,NA
"ENSG00000255545",410.82895945116,-5.87552464485587,0.640919611085029,-9.1673347846371,4.84858097095221e-20,2.23825416329834e-18,"B3GAT1-DT"
"ENSG00000265975",14.8264344634162,3.5910389094185,0.658917550746365,5.4499062976102,5.03963652905274e-08,4.70648408623581e-07,NA
"ENSG00000112195",11.6385105540025,3.29451974528383,0.47085906151875,6.99682774428806,2.61822858844641e-12,4.7874812324755e-11,"TREML2"
"ENSG00000101463",181.039319182728,2.91708234387819,0.474222678736966,6.15129236680008,7.68540934696226e-10,9.68942827163654e-09,"SYNDIG1"
"ENSG00000064886",271.382736831742,2.23989430238411,0.689179199002947,3.25008982514942,0.00115368561889433,0.00414978310723366,"CHI3L2"
"ENSG00000226321",83.646941987428,-2.64083444014667,0.466468397880305,-5.66133622802098,1.50198808508418e-08,1.54200493767394e-07,"CROCC2"
"ENSG00000226329",20.0017820334553,2.58925688541983,0.332646683085788,7.78380491096636,7.03752524603448e-15,1.81104616237145e-13,NA
"ENSG00000143185",121.528953782861,-2.15353316664513,0.629805855564469,-3.41936034353794,0.000627685436836478,0.00242117614316948,"XCL2"
"ENSG00000248663",4.81304029026463,-3.56123081168394,0.901186958864442,-3.95171143640531,7.75942721077905e-05,0.000372646243416511,NA
"ENSG00000260625",4.90545003371736,1.34873178784154,0.515901765557073,2.61431900002353,0.00894055178721606,0.0244861442978464,"RUSF1-DT"
"ENSG00000226091",62.6809881906617,-1.68114123641827,0.459941606014889,-3.65511885516147,0.00025706285692622,0.00109784060417423,"LINC00937"
"ENSG00000090339",1399.95246882409,2.90543767172846,0.286902708108889,10.1269091912013,4.19706682211963e-24,3.01285136517994e-22,"ICAM1"
"ENSG00000228477",19.2135536742468,-3.86764032716384,0.591304554840533,-6.54086002805592,6.1166059080003e-11,9.05180286173153e-10,NA
"ENSG00000262712",838.372112023995,2.60309476068692,0.23809095050699,10.9331948784441,7.99818739850362e-28,8.3621467275087e-26,NA
"ENSG00000228470",2.802582708533,-2.60126940050754,1.01540229924158,-2.56181161146717,0.0104127783414497,0.0278845003938902,NA
"ENSG00000160307",58.5604777885981,2.77656885755241,0.535143975218156,5.18845205427291,2.12049340842352e-07,1.74896990690369e-06,"S100B"
"ENSG00000205810",8.74664692002237,-1.71110394323035,0.628298650927276,-2.72339267433571,0.00646152063526819,0.0184774981589495,"KLRC3"
"ENSG00000280194",391.53887804293,1.38336708958896,0.50937514326268,2.71581192739037,0.00661134633863619,0.0188448806152862,NA
"ENSG00000278053",2195.40947106242,-2.83775297918125,0.413816756724615,-6.85751104339572,7.00706097413529e-12,1.19259144407206e-10,"DDX52"
"ENSG00000166793",135.864808904839,1.09217162645033,0.258994376272485,4.21697043066782,2.47606428548653e-05,0.000133124502688244,"YPEL4"
"ENSG00000182481",1321.36332486225,-1.41451425938245,0.254631655090468,-5.55513908465106,2.77390799422695e-08,2.71828488813762e-07,"KPNA2"
"ENSG00000256128",6.83930882065634,2.13420935135091,0.759031370063323,2.81175381614709,0.00492721990393521,0.0146687330526322,NA
"ENSG00000182487",39.6644306526626,3.27446650550021,0.434075668325524,7.54353847597973,4.57387805542072e-14,1.05509391849203e-12,NA
"ENSG00000259088",11.8311333187544,1.255779672468,0.392381329846081,3.20040628069792,0.00137233991658946,0.00482635156319542,NA
"ENSG00000255363",1.85932924094993,3.99113595459034,1.05602554357721,3.77939338576098,0.000157210887455811,0.000706659512135448,NA
"ENSG00000151725",147.77463845765,-1.258381236376,0.426638098703949,-2.94952851186694,0.00318259205693243,0.0100164524082562,"CENPU"
"ENSG00000211673",492.209680181916,8.56068073709443,0.769079068236617,11.1310801329216,8.85558582102376e-29,1.0379715161939e-26,NA
"ENSG00000167046",7.12753394895455,-3.306161661273,0.706640866816499,-4.67870146849509,2.88697414629353e-06,1.89184740487824e-05,NA
