"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"212895_s_at",40.9005888249999,198.5069798375,4.35943432524034,0.000342001933471288,0.00260431138057698,-0.761418300124271,"ABR"
"225070_at",-78.9540157399999,177.984526605,-4.35911820731861,0.000342247284659573,0.00260581677882776,-0.761826794376966,NA
"210830_s_at",-109.68408415,282.564788575,-4.3588043132721,0.000342491085429346,0.00260730995486626,-0.762232427781774,"PON2"
"218865_at",-41.7911375499999,155.5190411,-4.35807954138707,0.000343054683256103,0.0026112369214851,-0.763169072136133,"MTARC1"
"221990_at",-31.6484251,64.079350985,-4.35794970229065,0.00034315574759045,0.00261164260850611,-0.763336874308081,"PAX8"
"35201_at",-109.21206205,321.952788175,-4.3578856186749,0.000343205640148274,0.00261165878567945,-0.763419695856568,"HNRNPL"
"200632_s_at",464.48062075,637.371977625,4.35731418311903,0.000343650857143222,0.00261468280187944,-0.7641582417841,"NDRG1"
"1556794_at",-10.4671023625,20.22736976625,-4.35724865669048,0.000343701947312391,0.00261470766234938,-0.764242933451842,NA
"212532_s_at",-61.9848144999999,217.82338295,-4.35714342783723,0.000343784009010696,0.00261496809858929,-0.764378940921525,"LSM12"
"218949_s_at",-47.7591556899999,116.18159284,-4.35661180327607,0.000344198893378057,0.00261775970168943,-0.765066083551889,"QRSL1"
"213229_at",269.911295750001,736.184074525,4.35653316347856,0.000344260307398869,0.00261786262962909,-0.765167731260007,"DICER1"
"1561829_at",-22.56583026,50.225311385,-4.35621294713818,0.000344510495567864,0.00261940082675191,-0.765581642687549,NA
"228318_s_at",-81.3892915549999,241.0059209725,-4.35607133851486,0.00034462119423069,0.00261987816943312,-0.765764690155686,NA
"227192_at",104.971680115,144.5492264475,4.35562065722034,0.000344973740752125,0.00262219369882142,-0.76634727141156,NA
"212584_at",-35.5795326999998,195.7369265,-4.35528656687876,0.000345235318402097,0.00262381721346048,-0.766779156339557,"AQR"
"219862_s_at",-62.7237298499999,277.235312525,-4.35486842336143,0.000345562987696495,0.00262594250900707,-0.767319718863523,"NARF"
"205356_at",72.4234651000001,244.32532265,4.35460642194809,0.000345768459319623,0.00262713875949143,-0.767658437473925,"USP13"
"230121_at",30.72191119,72.634514755,4.35388267222814,0.000346336692152195,0.0026310905437573,-0.768594156290944,NA
"228345_at",40.1121790900001,110.2058888475,4.35363479780333,0.000346531520535974,0.00263220490209841,-0.768914642900684,NA
"228702_at",77.7588756025001,113.35208238625,4.35333991587398,0.000346763440574677,0.00263360065473267,-0.769295917766234,NA
"217935_s_at",-27.93469813,137.598480035,-4.3527184235276,0.000347252747228318,0.00263658757237974,-0.77009952863189,"UQCC1"
"205956_x_at",-25.5956500999999,165.2823113,-4.35271788602209,0.00034725317071251,0.00263658757237974,-0.770100223666622,"PSMC3IP"
"203455_s_at",-1846.6519556,2892.6498527,-4.35255509298488,0.000347381454343097,0.00263719536464993,-0.770310728938298,"SAT1"
"220636_at",-20.254964515,35.2051378025,-4.35245527208097,0.000347460138512051,0.00263742649911792,-0.770439807577236,"DNAI2"
"205849_s_at",462.758175500001,1902.76991725,4.35232366665172,0.00034756390440502,0.00263753659676305,-0.770609988836551,"UQCRB"
"218930_s_at",-89.9407810999999,365.6258273,-4.35231451215311,0.000347571123542347,0.00263753659676305,-0.770621826760903,"TMEM106B"
"228964_at",-670.08240108,533.90303981,-4.3520319964856,0.000347793986642437,0.00263886153478702,-0.770987160595798,NA
"212552_at",-110.5027951,328.905321075,-4.35169422774558,0.000348060625354238,0.00264051820330831,-0.771423958290659,"HPCAL1"
"1559296_at",60.5112698925,69.33657438375,4.35128781787637,0.000348381723396136,0.00264258750370196,-0.771949541343967,NA
"223529_at",18.08392209,42.426577475,4.35011801677153,0.000349307632828733,0.00264924328268983,-0.773462487540254,NA
"200742_s_at",169.39103995,302.060694925,4.35000445483392,0.000349397650264098,0.00264955846438136,-0.773609370767763,"TPP1"
"217006_x_at",7.39531757750003,52.72122377625,4.34977731564734,0.000349577767448325,0.00265055670992056,-0.773903162045786,"FASN"
"229585_at",23.1376780775,53.93214163125,4.34958244304862,0.000349732372430657,0.00265136126769914,-0.774155223709184,NA
"220019_s_at",21.2185275875001,64.96868894625,4.34920770841662,0.000350029867308474,0.00265324871691263,-0.774639945175279,"ZNF224"
"227020_at",55.2172513250001,184.2800795875,4.34892006917687,0.000350258391831451,0.0026544374796989,-0.775012020587279,NA
"241864_x_at",25.2414835175,71.58380939125,4.34887216279634,0.000350296467251898,0.0026544374796989,-0.775073990873405,NA
"223601_at",-18.505739205,59.4857541375,-4.34882702884067,0.000350332342999676,0.0026544374796989,-0.775132375104387,NA
"203670_at",18.5116188275,66.16695455875,4.34871419747012,0.000350422045778155,0.00265474925217135,-0.775278332285435,NA
"222414_at",-103.85698575,374.222124025,-4.34857558966447,0.000350532272938319,0.00265521640660884,-0.775457635783583,NA
"230898_at",-8.847233735,28.1503822875,-4.34801881585259,0.000350975396840978,0.00265785729745244,-0.776177905246074,NA
"227191_at",14.06296693,54.971011175,4.34801537403583,0.000350978137862032,0.00265785729745244,-0.776182357871212,NA
"219809_at",-24.3352539375,86.08520878625,-4.34772800352751,0.000351207072383536,0.00265922263987949,-0.776554130068672,"WDR55"
"225803_at",223.098893675,216.3049196125,4.34758646836546,0.000351319882093302,0.00265970846766149,-0.776737238518291,NA
"1552774_a_at",41.1042124100001,89.603457715,4.34720589160529,0.000351623399611389,0.00266163773691717,-0.777229615401805,NA
"222732_at",24.64601774,135.66119063,4.34684837028289,0.00035190877077226,0.00266310837016935,-0.777692181055756,NA
"214510_at",19.7866094325,63.46199682625,4.3468404468584,0.000351915097841309,0.00266310837016935,-0.777702432671065,"GPR20"
"226253_at",-10.5810828925,52.66446230625,-4.34600715150989,0.000352581147385096,0.00266777943997788,-0.77878062593174,NA
"202495_at",-60.0674577249999,217.1001234375,-4.34577183777634,0.00035276946268464,0.00266830422150566,-0.779085112502472,"TBCC"
"208848_at",-122.37044725,527.66668315,-4.34576600947012,0.000352774128209099,0.00266830422150566,-0.779092654188833,"ADH5"
"214804_at",-28.631182715,41.5654156725,-4.3456848083254,0.000352839135713142,0.00266830422150566,-0.779197726950505,"CENPI"
"242787_at",-27.548833665,55.7180102375,-4.3456765897208,0.000352845715985111,0.00266830422150566,-0.779208361718601,NA
"213869_x_at",-213.429232675,414.6872567875,-4.34511029767008,0.000353299418964738,0.00267086477376397,-0.779941157358752,"THY1"
"232945_at",8.94390240750002,25.92405022125,4.34509447196143,0.000353312106681046,0.00267086477376397,-0.779961636805281,NA
"206942_s_at",-11.186695085,44.9502320475,-4.34507107837164,0.00035333086252647,0.00267086477376397,-0.779991909617751,"PMCH"
"243417_at",29.43598328,71.183809955,4.34481504888092,0.000353536200169177,0.00267202043666741,-0.780323232902107,NA
"202277_at",-107.3908004,539.095638,-4.3447571705337,0.000353582635722302,0.00267202043666741,-0.780398133433573,"SPTLC1"
"227217_at",-19.48546465,84.38462682,-4.34469769508856,0.000353630359025613,0.00267202043666741,-0.780475101225307,NA
"215613_at",-48.631246205,80.1352845025,-4.34438645680263,0.000353880203624545,0.00267353877755589,-0.780877885386853,"ADAM12"
"227931_at",92.2838676250001,213.5576244875,4.34421586139547,0.000354017223516826,0.00267420443434408,-0.781098664080418,NA
"232553_at",9.09349027250001,33.15273258875,4.34311285023722,0.000354904438664907,0.00268053601105178,-0.782526233889983,NA
"222667_s_at",144.103687750001,495.999555675,4.34296476155753,0.000355023725427855,0.00268106660052044,-0.782717909316197,NA
"239955_at",43.8608622775001,103.30474441625,4.34183986148816,0.000355931163067757,0.00268754817576711,-0.784173992238272,NA
"200700_s_at",-452.0100091,893.7715339,-4.34174217869455,0.000356010072350549,0.0026877728121743,-0.78430044162381,"KDELR2"
"223925_s_at",-13.2686438125,35.60276024375,-4.34163798636783,0.000356094259545476,0.00268803722775768,-0.784435318891854,NA
"218023_s_at",-48.5422080999998,282.31207575,-4.34155342564309,0.000356162599196847,0.00268818195901264,-0.784544784024758,"FAM53C"
"200947_s_at",107.51969495,388.730943275,4.34147664035113,0.000356224666410344,0.00268827931483582,-0.784644184542446,"GLUD1"
"229732_at",-27.8665081675,79.91939440625,-4.34100776315811,0.000356603906626701,0.00269076988611853,-0.785251174533919,NA
"226414_s_at",-182.1673151,490.98649945,-4.34046336930177,0.000357044737320159,0.0026937244394894,-0.785955961026944,NA
"231842_at",54.70843832,71.126439425,4.33991373601213,0.000357490367996007,0.00269671438606259,-0.78666756941884,NA
"204405_x_at",-76.5430304499998,329.507948125,-4.33959054034869,0.000357752669704359,0.00269832076370338,-0.787086027962845,"DIMT1"
"226230_at",52.4785844250001,204.3112975375,4.33950846270979,0.000357819313811263,0.00269845117001804,-0.787192300374246,NA
"216483_s_at",-164.05409285,356.724991525,-4.33932521555821,0.000357968149104813,0.00269919673508186,-0.787429568091002,"MYDGF"
"241506_at",-12.29710551,19.7232709925,-4.339265193678,0.000358016913083012,0.00269919673508186,-0.787507285135205,NA
"1557918_s_at",-28.83885542,79.85618303,-4.33885533696765,0.000358350074731524,0.00270133604521523,-0.788037984891911,NA
"243893_at",-6.50284361999998,34.816101425,-4.33862915135585,0.000358534068815616,0.00270235045664376,-0.788330868835593,NA
"1561361_at",8.50348397500001,31.7815937675,4.33804713972817,0.000359007952799801,0.00270554925145818,-0.789084536212908,NA
"221757_at",42.3096754175001,146.20013835625,4.33737814239735,0.000359553442032226,0.00270928672038478,-0.7899508983609,"PIK3IP1"
"211990_at",1257.60550225,1367.480017225,4.33702161204489,0.000359844492089183,0.00271110618781536,-0.790412634366693,"HLA-DPA1"
"219574_at",23.339768325,32.9269935825,4.3369071107315,0.000359938014482948,0.00271143716476373,-0.79056092641778,"MARCHF1"
"231867_at",9.27506115000002,25.80309531,4.33614147924631,0.000360563996959017,0.0027157785554118,-0.791552548495397,NA
"229097_at",-76.4596230575,122.44551837125,-4.33595945575967,0.000360712981256858,0.00271652648074638,-0.791788310753801,NA
"234480_at",7.67513389125001,17.721337994375,4.33584764212767,0.000360804530293934,0.00271684171516607,-0.791933137224909,NA
"206632_s_at",-116.8374694425,80.40921933875,-4.33560127337751,0.000361006330948966,0.002717986938121,-0.792252251727283,"APOBEC3B"
"207484_s_at",-22.5872880249999,119.5396787975,-4.33540822318634,0.000361164537862754,0.00271880367721961,-0.792502309659608,"EHMT2"
"218057_x_at",-83.7867428249999,274.4230892875,-4.33527563597448,0.000361273235126938,0.00271924754000073,-0.792674052666048,"EMC8"
"223921_s_at",-19.80692929,143.66826193,-4.33495774766615,0.000361533979715625,0.00272083555966302,-0.793085829293979,NA
"202246_s_at",-232.81742245,646.457080725,-4.33483423744512,0.00036163533885084,0.00272122380287224,-0.793245821767965,"CDK4"
"211992_at",76.0009851250006,460.8843703375,4.33472662715677,0.000361723672993311,0.00272151394260483,-0.793385219411769,"WNK1"
"237803_x_at",38.6264317825001,64.00710410875,4.33419996659061,0.000362156307037916,0.00272439406814778,-0.794067473445372,NA
"237238_at",-7.40065320499999,27.9426170775,-4.3341037172188,0.000362235429025349,0.00272447155799596,-0.794192162013906,NA
"204122_at",386.8417651,413.9601806,4.33406620780156,0.000362266268434031,0.00272447155799596,-0.794240754815041,"TYROBP"
"208833_s_at",-239.50946905,1012.234023925,-4.33357016907812,0.000362674349420229,0.00272716545929735,-0.79488338141033,"ATXN10"
"204400_at",-71.834831455,218.0001169225,-4.33309665924685,0.000363064328565279,0.00272972251984414,-0.795496850944264,"EFS"
"242725_at",-52.4856069,200.30991065,-4.3322829142874,0.000363735510340251,0.00273439282659882,-0.796551189355657,NA
"227837_at",-36.392152275,125.2117362175,-4.33206576249552,0.000363914829742191,0.00273536476713697,-0.796832559054244,NA
"234669_x_at",8.35211646500002,35.5864001475,4.33075129644307,0.000365002191863615,0.00274316080276882,-0.798535879008974,NA
"213345_at",38.3163508250001,146.6130309675,4.33023522082977,0.000365429998296939,0.00274599850974232,-0.799204684086512,"NFATC4"
"208420_x_at",23.060774355,130.0665851175,4.33013082505734,0.000365516599728022,0.00274627182769405,-0.799339979312768,"SUPT6H"
"36084_at",-38.1677347999999,216.1442779,-4.32953487972741,0.000366011361904051,0.00274961132345479,-0.800112341550086,"CUL7"
"232555_at",-67.7622770625,118.90876737875,-4.32864685019113,0.000366749868973834,0.00275478075094716,-0.801263337777269,NA
"204839_at",-103.6254418,289.46504695,-4.3285429202941,0.000366836397719015,0.00275505220402296,-0.801398050398686,"POP5"
"210905_x_at",-32.9315734525,58.47591063625,-4.32816523466759,0.000367151020098494,0.00275703639937992,-0.801887613397701,"POU5F1P4"
"1554444_s_at",-21.0048923149999,141.6702011175,-4.32789118543243,0.000367379480785279,0.00275837312715396,-0.802242852457698,NA
"214248_s_at",-11.4616656275,49.22877222875,-4.32758330532516,0.0003676363154125,0.00275985491336429,-0.802641956599369,"TRIM2"
"239800_at",10.145617465,42.4119672225,4.32749611967633,0.000367709078845913,0.00275985491336429,-0.802754977323566,NA
"215318_at",28.47534425,53.9648992,4.32747313019455,0.000367728267834639,0.00275985491336429,-0.802784779269816,"MICOS10P1"
"218322_s_at",-482.10108687,355.278657215,-4.32722484020446,0.000367935576223075,0.00276089343691413,-0.803106649252167,"ACSL5"
"233251_at",-10.7480903525,29.06802338875,-4.32718645581707,0.000367967635570064,0.00276089343691413,-0.80315640944196,NA
"221335_x_at",-25.9549179099999,108.429064735,-4.3267935296368,0.000368295976696408,0.00276297784383591,-0.803665796176831,"SMG9"
"201827_at",-45.6882608099999,166.216271845,-4.32666497638902,0.000368403463807706,0.0027634050464654,-0.803832455993914,"SMARCD2"
"227384_s_at",211.7262329,404.27936795,4.32656837880088,0.000368484252663916,0.00276363189497937,-0.803957689044045,NA
"218174_s_at",-25.4568510825,52.18414623625,-4.32650162338484,0.00036854009361738,0.00276367159765879,-0.804044234183966,"TMEM254"
"233026_s_at",29.26806821,55.97994251,4.32639693060244,0.000368627686380065,0.00276394936270297,-0.804179964417183,NA
"217929_s_at",-36.5553876499999,179.266260025,-4.32627734029763,0.000368727769045498,0.00276432068731148,-0.804335010441309,"KIAA0319L"
"227657_at",-93.0566429499999,264.08441095,-4.32609887396246,0.000368877174774431,0.00276506163021552,-0.804566391261205,NA
"225535_s_at",-252.022333875,533.5634117125,-4.32595005142658,0.000369001810405965,0.00276538251847888,-0.804759342142071,NA
"228545_at",149.44511585,367.241144525,4.32592697469838,0.000369021140463135,0.00276538251847888,-0.80478926175593,NA
"243739_at",26.877441685,58.3057631275,4.3256258813538,0.000369273442695035,0.00276663336271608,-0.805179643816264,NA
"228363_at",-93.4941780499998,439.675516425,-4.32560701235286,0.000369289259828111,0.00276663336271608,-0.805204108773341,NA
"227591_at",19.4452428675001,77.50253007875,4.3252439206587,0.000369593758161481,0.0027682942695941,-0.805674890990258,NA
"225042_s_at",-18.66208866,89.98982155,-4.32522191511636,0.000369612220723127,0.0027682942695941,-0.805703423768532,NA
"227476_at",23.1663226950001,90.2768519125,4.32515765656014,0.000369666138713325,0.00276831887880442,-0.805786742911914,NA
"239849_at",33.67453128,41.1417906,4.32498827867679,0.000369808298083087,0.00276900420401161,-0.806006364758287,NA
"222411_s_at",-445.24464555,882.165111775,-4.32486217126427,0.000369914176192464,0.00276935128093192,-0.806169882838796,NA
"226809_at",-121.83720033,113.866227185,-4.32481242193703,0.000369955953469167,0.00276935128093192,-0.806234391220009,NA
"227595_at",23.9781461425001,77.83180687875,4.32470414771497,0.000370046893790017,0.00276965282929078,-0.806374788077669,NA
"230343_at",11.14057826,42.373490895,4.32444270304834,0.00037026657598133,0.00277091774456326,-0.806713803939876,NA
"212875_s_at",139.1358198,251.3731835,4.32423304604689,0.000370442837879327,0.00277185741905737,-0.806985672938898,"C2CD2"
"223480_s_at",-186.59210005,488.777922425,-4.32383833381569,0.000370774908056633,0.00277396252025129,-0.807497524272408,NA
"202957_at",94.542929545,146.8494375375,4.32304157644492,0.000371446131722748,0.00277854036991634,-0.808530796699045,"HCLS1"
"221965_at",-40.678730215,96.1204680025,-4.32299141185354,0.000371488433545284,0.00277854036991634,-0.80859585521418,"MPHOSPH9"
"220757_s_at",29.803153575,158.5484057375,4.32288232357045,0.000371580440151761,0.00277884838808611,-0.808737333041153,"UBXN6"
"239183_at",35.30742053,42.49823774,4.32281715389443,0.000371635416137603,0.00277887942797093,-0.808821853055631,NA
"225560_at",-23.8565830049999,148.8783632975,-4.32189062770447,0.000372417904427118,0.00278434964098902,-0.81002354432186,NA
"240326_at",55.7252334425001,98.47535420875,4.32135964617155,0.000372867087613738,0.00278719302135857,-0.810712269205657,NA
"232692_at",18.7378308175,36.13867326375,4.32132056143539,0.000372900172862148,0.00278719302135857,-0.810762966609774,NA
"210482_x_at",23.8964356325,99.17587143875,4.32112930103784,0.000373062117544138,0.00278802231775912,-0.811011056183523,"MAP2K5"
"208673_s_at",-87.0710980249998,410.9621589625,-4.32098857754925,0.000373181316687194,0.00278853197893567,-0.811193595804013,"SRSF3"
"239120_at",7.81078879750002,19.93274016625,4.32058625331714,0.000373522315204446,0.00279069863129313,-0.811715485040112,NA
"229192_s_at",-34.159459705,101.5413012475,-4.31985739219655,0.000374140876878217,0.00279493816686931,-0.812661005836926,NA
"210620_s_at",-24.3591889175,68.44513354875,-4.31976209082781,0.000374221832440602,0.00279516102304507,-0.812784641291938,"GTF3C2"
"241174_at",-7.748656135,30.1500227825,-4.31944090058848,0.000374494803613395,0.00279681783739412,-0.813201333251377,NA
"228854_at",262.1225216725,214.18997999875,4.31897315220275,0.000374892689596872,0.00279940696581658,-0.813808184026872,NA
"203624_at",71.1126548000003,315.34334715,4.31885514055063,0.000374993142426631,0.00279977469099769,-0.813961295240635,"AKAP17A"
"242461_at",32.41705486,50.24582227,4.31858261282365,0.000375225224702742,0.00280112495366226,-0.814314886183383,NA
"1554710_at",9.20235567000001,28.910993325,4.31847421437769,0.000375317576116135,0.00280118384733064,-0.814455530315413,NA
"204430_s_at",30.865641785,68.6658465625,4.31845308463601,0.000375335580531216,0.00280118384733064,-0.814482945773736,"SLC2A5"
"204689_at",31.9986058025001,72.24517457125,4.31795635339487,0.000375759090426059,0.00280396182189774,-0.815127461975241,"HHEX"
"202407_s_at",-47.4914778125,173.87885914375,-4.31742475961893,0.000376212857281826,0.0028069647887396,-0.815817247648021,"PRPF31"
"205449_at",-55.98145409,97.826049345,-4.31721672050039,0.000376390589130692,0.00280790769009695,-0.816087204930498,"SAC3D1"
"227984_at",-17.6429891675,41.47998393125,-4.31680626321404,0.000376741498897992,0.00281014208079778,-0.816619841754403,NA
"239146_at",7.11415270000002,26.014726425,4.31637185000468,0.00037711324821392,0.00281253128442178,-0.817183588743104,NA
"202064_s_at",-11.9626488,58.023086,-4.31610592671051,0.000377340994550255,0.00281384600068674,-0.817528694740341,"SEL1L"
"227916_x_at",-38.7080834749999,114.5186215875,-4.31581054571719,0.000377594131986876,0.00281534967494647,-0.817912040461381,NA
"229532_at",17.901002925,59.1051228825,4.3154851613452,0.00037787317995926,0.00281677647013171,-0.818334337441274,NA
"229231_at",32.9525004000001,165.81786205,4.31542014060897,0.000377928966313066,0.00281677647013171,-0.818418725593157,NA
"34408_at",-18.42702469,74.57046191,-4.31540722441901,0.000377940049106287,0.00281677647013171,-0.818435489130843,"RTN2"
"227199_at",57.5450084750001,181.9181413125,4.31508947992984,0.000378212794289631,0.00281842504126831,-0.818847886906105,NA
"222906_at",-25.915389105,65.4679117125,-4.31486871305485,0.000378402412681081,0.00281945379031591,-0.819134425847987,NA
"208269_s_at",-27.2640793725,92.24612112875,-4.31439915054842,0.000378806042160434,0.00282207662557865,-0.819743903572117,"ADAM28"
"225982_at",-37.5933690349999,148.4775218775,-4.31413268263364,0.000379035287215595,0.00282339977227693,-0.820089783212916,NA
"227259_at",117.23534765,172.807588425,4.31390646721172,0.000379230012338441,0.00282436578065245,-0.820383421552044,NA
"203318_s_at",124.8579057,410.79409915,4.31386201730244,0.000379268286448108,0.00282436578065245,-0.820441120405376,"ZNF148"
"239282_at",-6.91746562749999,20.18214504125,-4.31373292358712,0.000379379466154284,0.0028248089761658,-0.820608693809444,NA
"218594_at",-40.86494797,173.505808415,-4.31361230968542,0.00037948337244062,0.00282519790144211,-0.820765261687463,"HEATR1"
"235651_at",-26.05527482,41.90340363,-4.31348487106997,0.000379593189222816,0.00282563071759802,-0.820930690676226,NA
"229881_at",31.2115293050001,80.6174945725,4.31299836397253,0.000380012718071351,0.00282802479148777,-0.821562248029379,NA
"213132_s_at",-37.4013923974999,131.34332831625,-4.31299194560592,0.000380018255931608,0.00282802479148777,-0.821570580208679,"MCAT"
"230578_at",36.7520113350001,67.8332050475,4.31284138855567,0.000380148182074437,0.00282860667595534,-0.821766031488893,NA
"205816_at",-16.886900975,26.9272619975,-4.31221304315137,0.000380690908318163,0.00283225954718949,-0.822581772707435,"ITGB8"
"34689_at",-45.7332719999998,246.4416016,-4.31205990143047,0.000380823301020612,0.00283281669677353,-0.822780594543852,"TREX1"
"208859_s_at",198.387207325,479.6632948625,4.31200656714074,0.00038086941999053,0.00283281669677353,-0.822849838433712,"ATRX"
"212899_at",-54.9608433249998,205.4126594875,-4.31170167752853,0.000381133170711737,0.00283439283306096,-0.823245683442184,"CDK19"
"1552946_at",-14.394855495,28.5867450725,-4.31117518422179,0.000381589057349707,0.00283739721346325,-0.823929269259141,NA
"226790_at",-94.863614525,167.7897725025,-4.3109728086741,0.000381764438965176,0.00283831529785436,-0.824192037994385,NA
"204055_s_at",-31.3652751125,52.19209420125,-4.31060801208475,0.000382080782185701,0.00284028100149601,-0.824665710802091,"MIA2"
"225619_at",-27.241400735,38.8307189375,-4.31031486846294,0.000382335180961924,0.00284178575572229,-0.82504635751806,NA
"227792_at",163.3314389,547.0881434,4.31023540778901,0.000382404168696569,0.00284191218206945,-0.825149539005167,NA
"218613_at",151.1554177,278.187995225,4.30974787310755,0.000382827720771565,0.00284467323093032,-0.825782631367786,"PSD3"
"234359_at",-22.402607475,106.1786273625,-4.30937171269857,0.000383154837975454,0.0028467170493692,-0.82627111829919,NA
"1558762_a_at",-17.31174586,74.002850555,-4.30920463922453,0.0003833002189672,0.00284741025435213,-0.826488087895029,NA
"210198_s_at",21.4271417125,29.31163902875,4.30894107465279,0.000383529675837143,0.00284848648803228,-0.826830372631163,"PLP1"
"53720_at",37.79366365,185.320684525,4.3089185503286,0.000383549291721877,0.00284848648803228,-0.826859624817451,"SHFL"
"225256_at",67.83471095,254.278289475,4.30873476497503,0.000383709383677564,0.00284914664786657,-0.827098308005078,NA
"225121_at",71.6901133750002,182.1571927625,4.30869686779805,0.000383742403564507,0.00284914664786657,-0.827147525837853,NA
"225526_at",65.2409536300001,221.153173185,4.3079758807915,0.000384371146558714,0.00285342735072609,-0.828083920943075,NA
"229739_s_at",-7.99950013499998,29.4236207675,-4.30774977891813,0.000384568534342491,0.00285448452915145,-0.828377588458288,NA
"235076_at",36.1711952125001,135.83271041875,4.30769316979408,0.000384617970301943,0.00285448452915145,-0.828451115004586,NA
"222351_at",38.3551318400001,81.13525568,4.30702332383578,0.000385203423734901,0.00285810580694682,-0.829321172687338,"PPP2R1B"
"205113_at",-58.995521935,60.1899866275,-4.30696075776409,0.000385258153056042,0.00285810580694682,-0.829402442168877,"NEFM"
"209096_at",-123.688643575,382.5866752375,-4.30695552512809,0.000385262730630052,0.00285810580694682,-0.829409239063873,"UBE2V2"
"242029_at",-79.3209803249999,273.6835765375,-4.30619197025942,0.000385931285447987,0.00286267711733397,-0.830401090316812,NA
"235079_at",-408.56453295,667.137342975,-4.30577505562634,0.000386296821508647,0.00286499982582546,-0.830942689990895,NA
"213261_at",37.7697045250002,160.6165079425,4.30520888884386,0.000386793775058541,0.00286829643989228,-0.831678213264787,"TRANK1"
"229951_x_at",8.23386802625001,19.953580961875,4.30486049271632,0.000387099900191707,0.00287017725020092,-0.832130844663546,NA
"217398_x_at",-1888.5105215,4682.21825125,-4.30458274387673,0.000387344124523877,0.00287159864519904,-0.832491703079035,"GAPDH"
"209932_s_at",-325.899553599999,1006.6561978,-4.30443894175231,0.000387470630593663,0.00287214706178261,-0.832678538317085,"DUT"
"205410_s_at",-16.1331899775,60.33424148125,-4.30306733329455,0.000388679360071376,0.00288071628194421,-0.834460735013215,"ATP2B4"
"216224_s_at",-14.1132615749999,101.3715768125,-4.3027610748622,0.000388949768521612,0.00288232970912431,-0.83485870373579,"HDAC6"
"233113_at",28.53389906,40.283714185,4.30267556788632,0.000389025300061092,0.00288249875062206,-0.834969818225613,NA
"213048_s_at",-515.577741999999,2002.380573,-4.30249786074765,0.000389182322748881,0.00288327147646275,-0.835200747810592,NA
"215233_at",24.186583385,56.6107327725,4.30242152772868,0.000389249790487482,0.00288328714407657,-0.835299943430856,"JMJD6"
"221975_s_at",12.3701041875,64.85258985625,4.30237614554337,0.000389289907591646,0.00288328714407657,-0.835358918441753,"CFAP410"
"202719_s_at",-63.9653487899999,195.752218505,-4.30225744733321,0.000389394854546839,0.00288332994241642,-0.835513170246911,"TES"
"228309_at",-6.84710660999997,57.935351875,-4.30225031935097,0.000389401157655287,0.00288332994241642,-0.835522433325469,NA
"1562892_at",-10.432485695,48.8653558975,-4.30147394720315,0.000390088301001888,0.00288799725714869,-0.83653139623578,NA
"237849_at",25.5876560025,53.52278274375,4.30136986308146,0.00039018051548895,0.00288799725714869,-0.836666668354964,NA
"233337_s_at",-55.5008775574999,132.97913830625,-4.3013592109906,0.000390189954065979,0.00288799725714869,-0.836680512339061,NA
"215350_at",7.58843381250002,22.17561343875,4.30112811207993,0.000390394782217423,0.00288912218702458,-0.836980863435667,"SYNE1"
"209598_at",89.5895900350002,131.8659809525,4.30043897336231,0.000391006224582795,0.00289314251686701,-0.837876552681389,"PNMA2"
"233288_at",-13.3766613525,44.59683357375,-4.30039658788458,0.000391043862819336,0.00289314251686701,-0.837931644003959,NA
"1558233_s_at",17.92571901,70.52542495,4.2999896671108,0.000391405393563893,0.00289511174301726,-0.838460558461454,NA
"203513_at",-108.513486725,508.2309175375,-4.29997781285707,0.000391415930578575,0.00289511174301726,-0.838475966899335,"SPG11"
"210966_x_at",-102.5890047,478.87984305,-4.29887110048878,0.000392400925168086,0.00290200467787977,-0.83991457565204,"LARP1"
"226157_at",81.7832047425001,228.47725827875,4.29836401766775,0.000392853071975252,0.00290495560052028,-0.840573781092998,NA
"224361_s_at",-64.5950345925,91.11715345625,-4.2982259904527,0.000392976236519091,0.00290547339170809,-0.840753221471691,NA
"201710_at",-45.7974502149999,89.8049275375,-4.29803782018552,0.000393144207401675,0.0029063222741599,-0.840997853497471,"MYBL2"
"214084_x_at",27.55029896,70.48716918,4.29689976057034,0.000394161642880145,0.00291344975320696,-0.842477490547394,"NCF1"
"218160_at",-98.1936041999999,346.0034234,-4.29655357672508,0.000394471660073213,0.00291534712280386,-0.842927610398068,"NDUFA8"
"1562028_at",48.39645326,113.72330966,4.29587631473198,0.000395078877275327,0.00291944014259069,-0.843808252743329,NA
"211375_s_at",-78.982423225,359.5369174125,-4.2953436526683,0.000395557110873201,0.00292257905905301,-0.844500912610925,"ILF3"
"211880_x_at",8.30153377000001,38.115010315,4.29478204072668,0.000396061967637837,0.0029259138063233,-0.845231256757297,"PCDHGA1"
"204131_s_at",204.1755083,502.7241653,4.29449074241045,0.000396324083581923,0.00292745464331824,-0.845610089129927,"FOXO3"
"223978_s_at",-48.2375729249998,187.0662523875,-4.29436874499905,0.000396433911147654,0.00292787033526921,-0.845768749474336,NA
"224471_s_at",44.1124817750001,174.1422347625,4.29401254503128,0.000396754753837592,0.00292984416073343,-0.84623200614252,NA
"235734_at",8.33638343750003,41.88373006875,4.29382117210484,0.000396927238602606,0.00293072204869649,-0.846480903210646,NA
