"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_23_P401524",1.82601998529734,0.362276270286971,5.71168338802173,1.71366116300108e-06,0.000981973342980726,5.05851222138401,"COX6A2"
"A_23_P160968",1.76571345873135,0.23851742378954,5.89441445894524,1.69094104437857e-06,0.000981973342980726,5.05587136062203,"LAMC2"
"A_23_P74954",1.71621878992729,0.35549050423072,5.62494626739668,1.74071267461281e-06,0.000981973342980726,5.03697685161234,"RCC2"
"A_24_P207195",2.73218368960031,0.129437918966762,5.94401500114738,1.66547299769686e-06,0.000981973342980726,5.03021738376351,"IRX3"
"A_24_P43681",1.36323102512736,-0.110131270610107,5.6212758809797,1.76120133256025e-06,0.000981973342980726,5.02625084581128,"DBNL"
"A_23_P252175",-2.22227382233782,-0.0244155129840072,-5.82952498385901,1.81238100529725e-06,0.00099479607149425,4.99377643487914,"MYO1B"
"A_24_P83262",1.83635035825441,-0.281218836369602,5.65788876694884,1.85131441676931e-06,0.00099479607149425,4.98700055780069,"TSPAN6"
"A_23_P28057",1.79583109420157,0.142601356636411,5.6289854329854,1.86291399156227e-06,0.00099479607149425,4.97732173452594,"THOP1"
"A_23_P65890",1.84737036127309,0.327128422318855,5.80555540766561,1.94259361073022e-06,0.00100892457749624,4.93056927855695,"CIB2"
"A_32_P113935",-2.66044663606923,-0.0609396570808445,-5.61943507709608,2.27518329303143e-06,0.00114477235556373,4.79585063443057,"LNX2"
"A_23_P206466",1.40086300026711,0.288185073248003,5.55754206338294,2.33306944852876e-06,0.00114477235556373,4.76752082523828,"CASKIN1"
"A_24_P925261",-2.46009874252852,-0.0933261870050228,-5.65949583901827,2.42417956114935e-06,0.00114477235556373,4.73435174336895,"ZNF585A"
"A_23_P25313",1.8057777251552,0.428049466630388,5.595910283171,2.44570767528254e-06,0.00114477235556373,4.73075572707331,"BRI3BP"
"A_23_P16078",2.47114423096914,-0.358652396760904,5.52045247940793,2.42848057308168e-06,0.00114477235556373,4.72584674665884,"PAFAH1B3"
"A_23_P161918",1.56525795178373,0.246001906954369,5.51103012742373,2.70100492966759e-06,0.00124112918659805,4.63099285267919,"CCDC86"
"A_32_P150086",-2.01731389126014,-0.0296117833928633,-5.5881118985469,2.73692942322829e-06,0.00124112918659805,4.62976044063115,"ANKRD20A5P"
"A_23_P50456",2.00954333418652,0.0481302138852515,5.58656765288138,2.74977189624508e-06,0.00124112918659805,4.62375246023479,"POLD1"
"A_23_P22596",2.03334910932957,0.292631717398377,5.59830070253486,2.91077008867622e-06,0.0012687803181273,4.57404675360908,"EGFL6"
"A_23_P30799",1.9960359775279,0.532820095357728,5.53916704631279,2.91142817104697e-06,0.0012687803181273,4.56897988745729,"HIST1H3F"
"A_23_P370989",1.76414733623962,0.419655157604982,5.58516948578104,3.02730883297234e-06,0.00128963356284622,4.53914787926981,"MCM4"
"A_24_P79617",-1.63060291101694,-0.0521460632202895,-5.5077206882816,3.20665023005235e-06,0.00133913220159374,4.47774252959606,"KIAA0040"
"A_23_P113523",1.66476255562819,-0.0991589701832169,5.47711940778722,3.24878505495243e-06,0.00133913220159374,4.46285859267514,"GTPBP6"
"A_23_P21838",1.98120012754399,-0.211631689435963,5.44539746117577,3.32060209233663e-06,0.00135373449170808,4.43844331985598,"CNP"
"A_24_P114438",-2.4734095692245,-0.332077013763515,-5.38803513741673,3.45309021540887e-06,0.00139277087688311,4.39130773351695,"OLA1"
"A_23_P23206",1.72995353337561,-0.183250503130395,5.41853650117109,3.61330416499413e-06,0.00142702931366237,4.35996370993172,"MAD2L2"
"A_23_P89155",1.54570531140397,0.176116130431308,5.3769182005532,3.57866224176887e-06,0.00142702931366237,4.35787086642821,"CDK3"
"A_24_P935125",-1.79456984819737,0.0321922048119583,-5.40983769529324,3.71349632502441e-06,0.00145147937801006,4.33445091826031,"ZNF23"
"A_24_P18802",1.48742830430243,0.586602340034135,5.42175366167293,3.85888969680458e-06,0.00148030189719559,4.30281226818695,"VPS18"
"A_24_P282274",-2.23134275717258,-0.0123760380800652,-5.42441930318774,4.1412272459777e-06,0.00153931852749018,4.24191524735318,"TCTN1"
"A_24_P258073",1.74163207917227,0.142851369600602,5.33267699681425,4.1249895176335e-06,0.00153931852749018,4.22488163284299,"C10orf2"
"A_23_P252388",-2.90157074265704,0.247573907679892,-5.47266882637973,4.23773006475449e-06,0.00154489709302982,4.22076088715524,"SPEF2"
"A_23_P101707",1.86769572279216,0.164685343308167,5.40228488538219,4.43233898787559e-06,0.00159843728514274,4.17761549382935,"PLIN3"
"A_24_P481774",-2.49380157126654,0.324813309198509,-5.48273613872579,4.50494126412818e-06,0.00159843728514274,4.17387073012604,"LOC729815"
"A_24_P298027",1.9265144819856,0.706138557873249,5.54886362776212,4.52835449193871e-06,0.00159843728514274,4.17042978192198,"AXIN2"
"A_23_P116980",1.91076918633274,0.606981008196415,5.54694599504562,4.55323170320768e-06,0.00159843728514274,4.15521413731055,"TULP3"
"A_24_P280465",-1.92367803788745,0.251079331945089,-5.50230945444335,4.68045090636375e-06,0.0016132237787625,4.13507743008035,"FAM153B"
"A_23_P310",1.93591751481475,0.733255150762982,5.46574308517948,4.73632814294481e-06,0.00161777608298747,4.11525562025581,"MARCKSL1"
"A_32_P152195",-2.14033612618547,-0.0263506163509457,-5.39671245948342,4.88876111083941e-06,0.00162132308342654,4.08911661896383,"STAC2"
"A_23_P411993",1.74180074948468,-0.195050933799091,5.2831795658569,4.83492340424649e-06,0.00162132308342654,4.07624773259693,"ITIH5"
"A_24_P153926",2.5226667627522,-0.316740658115711,5.34073248628894,4.96316241681603e-06,0.00162132308342654,4.06876488192473,"SAYSD1"
"A_24_P39195",-1.6062886303739,0.224880119298789,-5.3768361524513,5.19218116202266e-06,0.00166054905403439,4.03347692729319,"OXGR1"
"A_24_P73158",1.57312787693235,0.27225491684461,5.4652683984064,5.21193589254873e-06,0.00166054905403439,4.03029976254495,"FEN1"
"A_32_P381593",1.79045792443777,0.477105773519728,5.42210632924954,5.38645280422117e-06,0.00170184976349368,4.00725496830444,"SLC26A7"
"A_23_P60286",1.63223558367566,0.26026868416028,5.45900732463998,5.8542830601391e-06,0.00181933842575503,3.93550861552204,"EIF4B"
"A_32_P221507",-2.47282068876122,0.589240669267152,-5.28862037422972,5.83441907839277e-06,0.00181933842575503,3.91872298644518,"LOC100286922"
"A_23_P113161",-2.26660659969116,0.310563946659549,-5.4539147184937,5.94014728130216e-06,0.00183101417905114,3.90339518649866,"C1orf21"
"A_24_P318967",2.05647329766582,-0.221868042783896,5.27597296903252,6.06787328126982e-06,0.0018438447345831,3.88186726075934,"PDXK"
"A_24_P919899",-1.42637261373998,0.361612013553712,-5.31200809555704,6.31855140837958e-06,0.00186420614180844,3.85381439145784,"ATPAF1"
"A_23_P422766",-1.93803687393969,-0.0222374513863165,-5.26199904473269,6.33663511955972e-06,0.00186420614180844,3.84187167766093,"KLHDC1"
"A_24_P652537",-1.6445116274577,0.0976689313169147,-5.26165445767351,6.34341011816196e-06,0.00186420614180844,3.84056816307046,"SRD5A3-AS1"
"A_23_P214026",1.76986600085718,-0.00561727232586648,5.38311094880143,6.61651143073436e-06,0.00186420614180844,3.81235233823982,"FBN2"
"A_24_P937435",-2.93596275737249,-0.227704076266306,-5.32117819459973,6.66498230515163e-06,0.00186420614180844,3.80723889088202,"ELMOD3"
"A_23_P27613",1.37338225629343,0.111405270804141,5.24706210106732,6.63702549364177e-06,0.00186420614180844,3.79848912893226,"MAN2B1"
"A_23_P143694",-2.75944946543435,0.434954247359135,-5.31030074366186,6.88517915767e-06,0.00186420614180844,3.77978752087704,"SOX10"
"A_24_P376070",-2.15840408584834,0.434957918154079,-5.28374390965884,6.88301362340312e-06,0.00186420614180844,3.77296932592975,"TNAP"
"A_32_P185140",-2.037651480196,0.302304240343842,-5.30742284246862,6.94464252155644e-06,0.00186420614180844,3.77105634791636,"TPM1"
"A_32_P887687",-2.53467898817768,0.268784647499308,-5.30623201976368,6.96939701764954e-06,0.00186420614180844,3.76299891038958,"LOC400756"
"A_23_P381461",1.42825531731461,0.220712399913312,5.23296221573007,6.93356510729682e-06,0.00186420614180844,3.75784006831114,"LRRC45"
"A_24_P767422",1.88085303506749,0.337750704787533,5.25288143178277,7.00828109584887e-06,0.00186420614180844,3.75275925355285,"HNRNPCL1"
"A_23_P86532",-3.16333643307442,-0.278562695325085,-5.32865276848475,7.09469128991964e-06,0.00186420614180844,3.75059507664806,"BICC1"
"A_24_P273666",1.20166937084042,0.177944097554134,5.22420330360659,7.124374763966e-06,0.00186420614180844,3.73281991252006,"GNAS"
"A_23_P14798",2.68970383986093,-0.312172534081044,5.18490767503262,7.05045514330074e-06,0.00186420614180844,3.73005714490485,"NEO1"
"A_32_P103633",2.77809657190879,-0.0514144468837049,5.29097921306527,7.29436455487373e-06,0.00186420614180844,3.72400255796571,"MCM2"
"A_23_P81912",2.05395172704548,0.100790626202262,5.26513886804367,7.28173055704145e-06,0.00186420614180844,3.7209273392322,"TUBB"
"A_23_P57588",1.6497598989406,0.471665492085756,5.21861069082245,7.24893027577866e-06,0.00186420614180844,3.71674613929027,"GTSE1"
"A_24_P320545",2.40042980178342,-0.318511260984313,5.23934923601914,7.30493819242897e-06,0.00186420614180844,3.71431397212652,"PTK7"
"A_24_P55437",1.9513436334046,0.489359170028946,5.23839910772999,7.32623081525183e-06,0.00186420614180844,3.71161490484517,"TES"
"A_24_P270235",2.49241674770431,0.40072420378799,5.45044604802852,7.38983733223388e-06,0.00186785528409544,3.69303741723269,"CCND2"
"A_23_P94380",2.48555024322699,-0.0596967318753853,5.29989910725181,7.72212169630094e-06,0.00193891736419572,3.66776328498669,"AIF1L"
"A_32_P94160",-1.65374769286438,0.122934163530213,-5.23134420415255,8.06575108705005e-06,0.00199872474976742,3.62781771998259,"PRKAA2"
"A_23_P2942",1.78281505098753,0.418186862661052,5.30940491665326,8.1962000104115e-06,0.00200260490704296,3.62467076819538,"NPAS3"
"A_24_P154868",-2.03533418120424,0.729354103260432,-5.37272449120365,8.26709190240238e-06,0.00200260490704296,3.61891439016919,"MEP1A"
"A_24_P342127",1.23851521711842,0.206154002009203,5.14464370324045,8.00856044953217e-06,0.00199760895318133,3.61095957508444,"KLHDC10"
"A_23_P309207",-2.0178582597902,-0.339793952642984,-5.20260505005791,8.17501444160273e-06,0.00200260490704296,3.60996036125333,"ZNF577"
"A_23_P121102",-1.78202583601619,-0.0814708835973964,-5.24117645019101,8.46442027474631e-06,0.00200575018935457,3.58412642674619,"HESX1"
"A_23_P415411",2.05484710042406,0.812810946637481,5.3228563493974,8.64161310305081e-06,0.00203501937384515,3.57907133306562,"HIST1H4E"
"A_24_P390668",-2.07897470489304,-0.172796531194262,-5.14995545984546,8.39269086858764e-06,0.00200491361813041,3.5740399173075,"FMNL1"
"A_24_P365571",1.71548470019528,-0.141279971557026,5.1493728095313,8.40800931800221e-06,0.00200491361813041,3.57234025477916,"MRPS6"
"A_23_P119448",3.41035289209919,0.120308894023977,5.31285209224183,8.89253349114027e-06,0.00205814231882325,3.55369089388119,"PPP6R1"
"A_23_P49082",1.73313870078652,0.196961975666212,5.22420672051759,8.90443442712122e-06,0.00205814231882325,3.54000861783978,"NUBP2"
"A_24_P807883",-1.87308105803965,0.107688983385646,-5.22294014802564,8.93817608757512e-06,0.00205814231882325,3.53399762977706,"PAPOLG"
"A_24_P82032",2.18951443202676,0.218032307538172,5.24191914834002,9.16083405848637e-06,0.00205982212522754,3.51580189002795,"RHOJ"
"A_24_P165816",-1.73462115117767,-0.0849014785191277,-5.14839019689016,9.00990788379076e-06,0.00205814231882325,3.51424737696194,"CCNT2"
"A_23_P108662",1.0871342898774,0.282970541378687,5.14834292835493,9.01122606226352e-06,0.00205814231882325,3.5141113445713,"MOGS"
"A_32_P105195",-2.34983362978236,-0.413267212921272,-5.1459445827948,9.0783608938038e-06,0.00205982212522754,3.50720941307962,"DDX46"
"A_23_P253434",1.56110946028255,0.140786887333928,5.15985171024981,9.31791299854412e-06,0.00207811384368707,3.48861610286353,"FNDC3B"
"A_23_P45699",2.00270854807251,-0.106713164177265,5.11231138168454,9.44162757272295e-06,0.00209339103972057,3.46414927384994,"FUBP1"
"A_32_P22549",-1.41141106106964,0.162456588756246,-5.12669569734143,9.63549019313627e-06,0.0021239533440847,3.45182813997684,"HIPK1-AS1"
"A_23_P346048",-1.48542281617051,0.568187289668418,-5.16783770464604,9.77353911050294e-06,0.00212568390282744,3.45056344738875,"HERC2P2"
"A_23_P165927",1.6098722795304,0.292312999545607,5.14507032444663,9.74894589033225e-06,0.00212568390282744,3.44668348422712,"STMN3"
"A_32_P407245",1.56397281289795,0.244732711135893,5.14297804563274,9.81153882457146e-06,0.00212568390282744,3.44112917593896,"DNAJC22"
"A_23_P35219",1.60235750999047,0.174240443269014,5.1382986718431,9.95297766440494e-06,0.00213196155462287,3.42784224407037,"NEK2"
"A_24_P485219",1.66999696831318,0.0507391165967585,5.07732457124475,9.90718984156753e-06,0.00213196155462287,3.4122448005115,"MAGT1"
"A_23_P153549",1.37676818733918,0.450586375037263,5.10910680450158,1.0174207875148e-05,0.00216710627740653,3.40124353896224,"GRIN2D"
"A_23_P24332",2.27644335387625,0.339741983297872,5.16856372362393,1.05135293727466e-05,0.00220226493170339,3.38844781107716,"MUC15"
"A_23_P335958",-2.16097450874774,-0.054944225768563,-5.14389397657134,1.0507041062792e-05,0.00220226493170339,3.38203787278975,"GPR155"
"A_23_P44919",-1.46525075665837,0.391942302097226,-5.16515351432749,1.06210776881462e-05,0.00220338670564094,3.37903792722448,"ACSM5"
"A_23_P256956",2.22460602014626,0.462430615281764,5.24651137764497,1.07513462189053e-05,0.00220338670564094,3.37220593668696,"KIF20A"
"A_24_P84419",1.39420798003101,0.0747346791808929,5.04613988136134,1.03161081196184e-05,0.00218505543713527,3.36720491345598,"VAV2"
"A_23_P7744",-2.79023175013764,-0.464196218174284,-5.09367394962652,1.0671464347751e-05,0.00220338670564094,3.35687641371025,"SPATA9"
"A_24_P217834",2.13428144258621,0.319289345923776,5.09215654497262,1.07216403261396e-05,0.00220338670564094,3.35245351098886,"HIST1H3D"
"A_23_P164958",2.10998897290463,0.0195030434968076,5.06790828126828,1.08471916339773e-05,0.00221107754629363,3.33494735719429,"CCDC8"
"A_23_P395374",2.97675366301115,0.563533357952495,5.29698528319865,1.12996336681135e-05,0.00226171484884759,3.33169237687466,"HIST1H4D"
"A_24_P52882",3.09239767245879,-0.228277752357205,5.10390377298483,1.10567123980912e-05,0.00223710972790097,3.32996031701369,"HRK"
"A_32_P107463",-1.91776354789172,-0.119518989622244,-5.1028344322163,1.10929110314233e-05,0.00223710972790097,3.3272565769102,"LOC101928068"
"A_23_P38154",1.91279332406141,-0.15443265629123,5.11638495201225,1.14176111390894e-05,0.00226642570014364,3.30522351802992,"FDXR"
"A_32_P78904",-1.71705458663164,-0.0977039598167438,-5.11108728705948,1.16017796881894e-05,0.00228507812458894,3.29043443364416,"STRN"
"A_32_P144887",-2.88055922567935,0.659364313792992,-5.17353941003541,1.21616403964361e-05,0.00234077124147892,3.26324058083574,"LOC100996345"
"A_23_P161194",1.57487061784081,0.329993229264801,5.07357785471969,1.21302984332164e-05,0.00234077124147892,3.24419350367422,"VIM"
"A_23_P147109",1.40951932922267,0.020174511325232,5.0727079428716,1.21625767413448e-05,0.00234077124147892,3.24157127355605,"TOR4A"
"A_32_P775081",-2.35661961820681,-0.317929655259134,-5.00849282012038,1.23096850179594e-05,0.00235711817056016,3.20948954733932,"PTGES2-AS1"
"A_23_P114952",1.54264757318017,0.0248805157926715,5.03953468332109,1.26144042749035e-05,0.00239437404873781,3.20119155985055,"TMEM9"
"A_24_P142269",1.99429479500539,-0.0915248928233117,5.12414410296373,1.29590067263404e-05,0.00244138652410059,3.20042157918809,"HIRIP3"
"A_23_P118815",2.06119598932176,0.423177431716918,5.12102650696339,1.30784773585915e-05,0.00244138652410059,3.18515469553373,"BIRC5"
"A_23_P51187",2.00148651567108,-0.236094233517849,5.09451076076918,1.31126419084296e-05,0.00244138652410059,3.18119815427756,"PRKCZ"
"A_32_P132317",-2.91490130436283,-0.328041266955515,-5.09347696559639,1.31531244493624e-05,0.00244138652410059,3.18008593631369,"GPR155"
"A_23_P42802",3.13931325351358,0.485876519827303,5.14221033994875,1.33198047892895e-05,0.00244138652410059,3.16652478343168,"PDIA4"
"A_23_P217009",2.18566690508606,0.56660825493665,5.13507151048289,1.35987462293425e-05,0.00246690365808273,3.15386839961531,"C9orf24"
"A_23_P127553",-2.71598755798146,-0.0570431599793776,-5.07633754398556,1.3842708921985e-05,0.0024706364843807,3.13293905963091,"KBTBD3"
"A_23_P29083",1.27942687526368,0.15521063022671,5.12860703619372,1.38563635253539e-05,0.0024706364843807,3.13055989369084,"SLC19A1"
"A_23_P326691",2.16973340320205,0.377556691913333,4.99664863189318,1.35487295402532e-05,0.00246690365808273,3.12773466927226,"RBBP4"
"A_23_P212844",1.87231143842433,0.235850802742834,5.11829224441019,1.42775413843074e-05,0.00248311332130564,3.11289744072946,"TACC3"
"A_23_P70445",1.90345182104228,0.204399808752229,5.02543325431367,1.40512132723197e-05,0.00248311332130564,3.10774427736963,"HIST1H3E"
"A_23_P163006",1.59016232208836,-0.148941115526082,5.00165601805262,1.41786982228483e-05,0.00248311332130564,3.09269251385462,"HNRNPC"
"A_24_P923765",1.65761932745642,0.466543319644991,5.05969201126641,1.45468371369346e-05,0.00250694901458972,3.08716176978809,"MEX3D"
"A_24_P937817",-2.38561247176644,-0.352438419497609,-4.99850327342882,1.5254422370816e-05,0.00261699624329013,3.03156652613939,"FAS"
"A_32_P78385",-2.15985717528271,-0.0709571919467774,-5.03570288332998,1.56247421908892e-05,0.00263286298337744,3.02120893060293,"DPY19L2P2"
"A_32_P21579",-1.57749865998635,0.227595992798954,-5.01341236712363,1.5579058005577e-05,0.00263286298337744,3.01842543731395,"TRDMT1"
"A_24_P923945",-1.37969109536745,0.282178874364172,-5.03421566157507,1.56941244459382e-05,0.00263286298337744,3.01712096181103,"UBR4"
"A_23_P63371",-1.73421676458908,0.0746247025625488,-5.00630865506509,1.59163212398408e-05,0.00265755472640998,2.99860096114842,"TAL1"
"A_23_P116743",-1.55715873667544,0.395802487368241,-5.07382845333733,1.62442277410104e-05,0.00268944825577584,2.99708550228586,"LINC01089"
"A_23_P2895",-1.9062072685003,0.301384537401105,-5.04266614987335,1.64697885405891e-05,0.00271493722925172,2.97677749818011,"ADAM20P1"
"A_24_P44845",1.68317543194683,-0.100757842921852,4.92554816119339,1.59814970095868e-05,0.00265755472640998,2.96601477470683,"ARHGAP35"
"A_23_P109304",2.4022556828158,0.330859537183735,5.05514622014712,1.71491093575723e-05,0.00279052073898282,2.94650282956793,"SLC5A3"
"A_24_P917044",-2.226766705417,0.0193660582962695,-5.07931971563679,1.73462702171707e-05,0.00280494979674672,2.93006288976344,"TRPC1"
"A_23_P258377",2.00835602841375,0.575806919843286,5.07704039222428,1.74597286498978e-05,0.00280494979674672,2.92982540018453,"ERC1"
"A_23_P114670",1.61097087235519,0.00355030147048184,4.96167299626779,1.70671102065497e-05,0.00278914834642726,2.9272802311192,"ARHGEF16"
"A_23_P122532",2.07698811041662,-0.301547123975713,4.89563496112556,1.66450403013218e-05,0.00273194830296241,2.91994106742329,"C6orf47"
"A_32_P121794",1.36786892782796,-0.0818009346352564,5.03673801202961,1.80898446226326e-05,0.00286970028879705,2.89812339301136,"EXOSC6"
"A_23_P147874",1.71806869753941,0.0450749420795657,4.94441846214097,1.79883232528245e-05,0.00286558524288902,2.87874316944566,"CHID1"
"A_23_P412603",-2.49601633635996,0.472722746229922,-5.00187677815738,1.85682977790722e-05,0.0028931052133341,2.86870914510874,"PROKR2"
"A_23_P74993",-1.1460007174125,0.226028786557214,-4.940304913485,1.82151258460522e-05,0.0028775345055301,2.86686820392884,"LINC01138"
"A_23_P22672",-2.01625937188838,-0.263489433808863,-4.93674328433154,1.84137874543709e-05,0.00288487742787198,2.85662220873685,"ALG13"
"A_23_P70213",-2.10159405212757,0.290471695250479,-4.88819469315222,1.79710139321546e-05,0.00286558524288902,2.85653662267266,"APC"
"A_24_P14156",1.94640916348423,0.805220961380622,5.13769864895225,1.93449718243244e-05,0.00294553490016411,2.84625081451003,"NDC80"
"A_23_P77430",1.13149803043552,0.305371592483915,4.99391158314314,1.90081338484316e-05,0.00290594510777999,2.84256492720635,"PRMT7"
"A_23_P77328",1.71505499020757,0.0480605193679033,4.95002730516158,1.88577259204368e-05,0.0029046941917964,2.8416446609297,"GCHFR"
"A_23_P166100",1.56910145651784,0.331737702582124,4.91323573385097,1.86189183956723e-05,0.0028931052133341,2.83887885857381,"TMX4"
"A_23_P163496",1.13921573347536,0.180679612579635,4.8995030501206,1.94224752081297e-05,0.00294553490016411,2.80021357100042,"MRPS34"
"A_23_P27656",2.77218702809912,-0.165635880158112,4.93382357882424,1.98005029368582e-05,0.0029860467940938,2.7964940682232,"C19orf48"
"A_23_P210445",-2.36662441563676,-0.114088912965928,-4.92964364262689,2.00512005558149e-05,0.00300482694811529,2.78484986259652,"L3MBTL1"
"A_23_P415643",1.35371049516844,0.0719429647829778,4.89247150203572,1.98471222269251e-05,0.0029860467940938,2.77963192365898,"ZNF48"
"A_23_P150457",-2.22358638673714,0.147006206686498,-4.90487020646835,2.02900185423346e-05,0.00302864473627588,2.76676675192641,"LYVE1"
"A_23_P152678",1.65761328141165,0.0456042758792347,4.95934786839459,2.10399865671681e-05,0.0031282747086573,2.75170568133349,"B9D1"
"A_24_P153800",1.64797974454646,0.702386132097801,4.9811169596177,2.12562944760255e-05,0.00313584104577444,2.74978196941391,"SUPT16H"
"A_24_P167642",-1.54652411014408,-0.0627684440632308,-4.93303570303089,2.12096534014544e-05,0.00313584104577444,2.73849473452105,"GCH1"
"A_23_P212119",-2.27377951840345,0.0233395141429621,-4.95374229330598,2.13892916780194e-05,0.00314323102589313,2.73657286918332,"GALNT15"
"A_23_P322008",-1.8485501042029,0.64755144379806,-4.99375890448846,2.21545327470918e-05,0.0032255931804474,2.71697634452557,"TRHR"
"A_24_P186943",-2.24648727718542,-0.082089874834978,-4.90932811206793,2.27585677429937e-05,0.00326262819727338,2.67423185365312,"ELN"
"A_23_P348298",1.62540897428732,0.188555549691245,4.90865498780336,2.2804148132021e-05,0.00326262819727338,2.67256974028572,"SAC3D1"
"A_23_P131846",1.81478056565037,0.275494913393075,4.9304482741448,2.29036809753929e-05,0.00326454947556784,2.67173064999218,"SNAI1"
"A_24_P257099",1.86758793273636,-0.0709141478990906,4.88878523660656,2.26737885330249e-05,0.00326262819727338,2.6710943625443,"HJURP"
"A_24_P283395",1.77884190242087,-0.320282840731955,4.82224305259113,2.20991531836217e-05,0.0032255931804474,2.66336587995918,"ADCK2"
"A_32_P158083",-2.31556016137016,1.15161204958841,-5.02792212781528,2.38184651816364e-05,0.00333229995902791,2.65770228705072,"LHFPL3"
"A_23_P251051",1.64877548061761,0.262855936671276,4.81803275316258,2.23924281476426e-05,0.0032404065678997,2.65134809640413,"NF2"
"A_23_P130352",1.33188446736999,-0.124947501000737,4.86369448099587,2.29968323894244e-05,0.00326555019929827,2.65057946407831,"KCTD1"
"A_23_P70480",1.79416501469138,1.25059765207969,4.99340196918071,2.40632382269134e-05,0.00334188137045859,2.64170515586869,"HIST1H4L"
"A_24_P916845",-1.8266858263335,0.120208568117158,-4.89665812454234,2.36318862609407e-05,0.0033304913382802,2.63894527826987,"SAR1B"
"A_23_P129101",1.38197347549118,0.658543462389988,4.93554987934851,2.42573659690794e-05,0.0033443409940061,2.62674495717155,"HEXA"
"A_23_P409951",1.39182594570132,0.236623370871014,4.83837183953036,2.34368284065889e-05,0.00331561161271423,2.625648505475,"OAZ1"
"A_23_P366312",1.17582906601761,-0.0366985750160167,4.79966218366147,2.37176942906487e-05,0.0033304913382802,2.59743393920325,"SP1"
"A_24_P342178",-1.52578982780474,-0.022485223113738,-4.85309252003214,2.52415092854261e-05,0.00341788065374159,2.57182286806565,"STAT5B"
"A_23_P6196",1.30303005027755,0.169375078082613,4.81756774174407,2.49822370184442e-05,0.00339489797246341,2.56632715087401,"SCAND1"
"A_24_P876734",-1.54895902931507,-0.342328594771204,-4.77282376110897,2.45457483199087e-05,0.00337183877464137,2.55706582761482,"HIVEP3"
"A_23_P22422",1.54045629871693,0.161272243903631,4.76991350644765,2.47721428333894e-05,0.00337845691865154,2.54849204262766,"PNMA3"
"A_24_P9285",1.29376918415523,0.841626273160699,4.90476755526083,2.65197910032895e-05,0.00351563411223328,2.54296262355309,"LMAN2"
"A_23_P402604",1.3215353238837,0.113368077880574,4.79245229529644,2.555773341406e-05,0.00343990122594883,2.53670847772276,"PFAS"
"A_32_P195850",-2.29372980462521,-0.059337401728468,-4.80666227056336,2.58321844534259e-05,0.00346078247832929,2.5352493060417,"DPY19L2"
"A_23_P42811",1.54539465104824,-0.0504812850363651,4.7921005638809,2.558559228036e-05,0.00343990122594883,2.5351589658521,"AGR3"
"A_23_P93360",-2.74311118023221,-0.0905285630396346,-4.95351740160136,2.69234830229556e-05,0.00354436435879284,2.53486556232639,"AGER"
"A_23_P364437",-2.27636665729539,0.205066170682006,-4.85298916388302,2.69047400948064e-05,0.00354436435879284,2.5197465269644,"CDH23"
"A_24_P25326",-1.31075600539562,-0.128862666367279,-4.78209362833754,2.63908859160184e-05,0.0035108212232278,2.50684996199269,"ZMYM6"
"A_23_P401904",1.37221191730468,0.133311878122022,4.75168864467516,2.62374697515444e-05,0.00350270221183117,2.49482850035684,"PHF19"
"A_23_P62901",-1.49530568680576,0.44200197941434,-4.80627686920121,2.737791144044e-05,0.00354599585776757,2.48881693585973,"BTG2"
"A_23_P107421",1.74120308445408,0.676116985169202,4.84136303578415,2.78494436470594e-05,0.00355229981512614,2.48778492905394,"TK1"
"A_23_P132285",1.27363271555134,0.120075836746166,4.82233487622872,2.76840948963233e-05,0.00354599585776757,2.48635858326888,"MPST"
"A_24_P399871",1.579253458597,0.73120880746797,4.86019015124961,2.81474139967418e-05,0.00355727018090823,2.48281871133285,"CACNA1I"
"A_23_P323685",1.94377123017863,0.402446128614618,4.78664140766581,2.74676819987095e-05,0.00354599585776757,2.47822844592991,"HIST1H4H"
"A_23_P206113",-2.20079617501599,0.580472710888817,-4.87883951451978,2.85874822982148e-05,0.00357807761339271,2.47726994292082,"CYP1A2"
"A_32_P107002",-1.50277175717317,0.0791645325233458,-4.78443110312879,2.76544017410788e-05,0.00354599585776757,2.47193604210019,"SNX29"
"A_32_P452655",1.7371516758099,0.0350890835679126,4.76800198706121,2.75675149810637e-05,0.00354599585776757,2.46625236080447,"LGALS9C"
"A_23_P218131",1.77222407792974,-0.0508535075276025,4.74120704380129,2.71186018067767e-05,0.00354599585776757,2.46398728714966,"INF2"
"A_32_P39216",1.56505238572809,-0.0654738129609386,4.74746527099415,2.79206980246766e-05,0.00355229981512614,2.44560550332174,"YWHAE"
"A_24_P301629",-1.58814351545226,0.323545552534684,-4.7551070644007,2.86895498884682e-05,0.00357807761339271,2.42912409596515,"ZNF155"
"A_23_P415021",-1.08202485281817,0.380710896875107,-4.78148965919972,2.95157363933738e-05,0.00365705761313194,2.41908181429967,"METTL7A"
"A_23_P41629",1.86513828540131,-0.114052368234735,4.79594293734047,2.99657353034336e-05,0.00370071950584489,2.41308834776775,"ADAMTS16"
"A_24_P911179",2.61130573536,0.836895675625001,4.92701345451464,3.15066761571416e-05,0.00380706853477031,2.4038087053757,"ASPM"
"A_23_P132277",2.57713394600546,-0.372380980607277,4.73014471331288,2.94716697170474e-05,0.00365705761313194,2.39487982345828,"MCM5"
